# Test suite based on
#
#   Brigitte Verdonk, Annie Cuyt, Dennis Verschaeren, "A precision and
#   range independent tool for testing floating-point arithmetic I:
#   basic operations, square root and remainder," ACM Transactions on
#   Mathematical Software, 27, 92-118 (Mar 2001).
#   DOI: 10.1145/382043.382404
#
# adapted for used with double-double arithmetic, where each double has
# a 64-bit mantissa
#
    1641             Multiply  [-0x1.0000000000000000p+00001, 0x1.0000000000000000p-00126] [-0x1.0000000000000000p+16383,-0x1.0000000000000000p+16256] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1642             Multiply  [-0x1.0000000000000000p+00001, 0x1.0000000000000000p-00127] [ 0x1.0000000000000000p+16383, 0x1.0000000000000000p+16255] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1643             Multiply  [-0x1.0000000000000000p+00001, 0x1.0000000000000000p-00127] [-0x1.0000000000000000p+16383,-0x1.0000000000000000p+16255] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1644             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [                         Inf,                         Inf] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1645             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1646             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+16382,-0x1.fffffffffffffffap+16316] [-0x1.0000000000000000p+16383, 0x1.fffffffffffffffap+16317] [ 0x1.0000000000000000p+16254] [ 0x0.0000000000000000p+00000]
    1647             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+16382,-0x1.fffffffffffffffep+16316] [-0x1.0000000000000000p+16383, 0x1.fffffffffffffffep+16317] [ 0x1.0000000000000000p+16254] [ 0x0.0000000000000000p+00000]
    1648             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16317, 0x1.0000000000000000p-16445] [-0x1.0000000000000000p-16316,-0x1.0000000000000000p-16444] [ 0x1.0000000000000000p-16444] [ 0x0.0000000000000000p+00000]
    1649             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16317, 0x1.2000000000000000p-16442] [-0x1.0000000000000000p-16316,-0x1.2000000000000000p-16441] [ 0x1.0000000000000000p-16444] [ 0x0.0000000000000000p+00000]
    1650             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16317, 0x1.4000000000000000p-16443] [-0x1.0000000000000000p-16316,-0x1.4000000000000000p-16442] [ 0x1.0000000000000000p-16444] [ 0x0.0000000000000000p+00000]
    1651             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16317, 0x1.8000000000000000p-16444] [-0x1.0000000000000000p-16316,-0x1.8000000000000000p-16443] [ 0x1.0000000000000000p-16444] [ 0x0.0000000000000000p+00000]
    1652             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16317,-0x1.0000000000000000p-16445] [-0x1.0000000000000000p-16316, 0x1.0000000000000000p-16444] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1653             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16317,-0x1.8000000000000000p-16444] [-0x1.0000000000000000p-16316, 0x1.8000000000000000p-16443] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1654             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [ 0x1.8000000000000000p+00001, 0x0.0000000000000000p+00000] [-0x1.8000000000000000p+00002,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00126] [ 0x0.0000000000000000p+00000]
    1655             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [ 0x1.fffffffffffffffep+16381, 0x1.fffffffffffffffap+16316] [-0x1.fffffffffffffffep+16382,-0x1.fffffffffffffffap+16317] [ 0x1.0000000000000000p+16254] [ 0x0.0000000000000000p+00000]
    1656             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [ 0x1.fffffffffffffffep+16381, 0x1.fffffffffffffffep+16316] [-0x1.fffffffffffffffep+16382,-0x1.fffffffffffffffep+16317] [ 0x1.0000000000000000p+16254] [ 0x0.0000000000000000p+00000]
    1657             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p+16382, 0x1.fffffffffffffffap+16316] [ 0x1.0000000000000000p+16383,-0x1.fffffffffffffffap+16317] [ 0x1.0000000000000000p+16254] [ 0x0.0000000000000000p+00000]
    1658             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p+16382, 0x1.fffffffffffffffep+16316] [ 0x1.0000000000000000p+16383,-0x1.fffffffffffffffep+16317] [ 0x1.0000000000000000p+16254] [ 0x0.0000000000000000p+00000]
    1659             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16317,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16316, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16444] [ 0x0.0000000000000000p+00000]
    1660             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16317,-0x1.0000000000000000p-16445] [ 0x1.0000000000000000p-16316, 0x1.0000000000000000p-16444] [ 0x1.0000000000000000p-16444] [ 0x0.0000000000000000p+00000]
    1661             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16317,-0x1.2000000000000000p-16442] [ 0x1.0000000000000000p-16316, 0x1.2000000000000000p-16441] [ 0x1.0000000000000000p-16444] [ 0x0.0000000000000000p+00000]
    1662             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16317,-0x1.4000000000000000p-16443] [ 0x1.0000000000000000p-16316, 0x1.4000000000000000p-16442] [ 0x1.0000000000000000p-16444] [ 0x0.0000000000000000p+00000]
    1663             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16317,-0x1.8000000000000000p-16444] [ 0x1.0000000000000000p-16316, 0x1.8000000000000000p-16443] [ 0x1.0000000000000000p-16444] [ 0x0.0000000000000000p+00000]
    1664             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x1.8000000000000000p+00001,-0x0.0000000000000000p+00000] [ 0x1.8000000000000000p+00002, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00126] [ 0x0.0000000000000000p+00000]
    1665             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x1.fffffffffffffffep+16381,-0x1.fffffffffffffffap+16316] [ 0x1.fffffffffffffffep+16382, 0x1.fffffffffffffffap+16317] [ 0x1.0000000000000000p+16254] [ 0x0.0000000000000000p+00000]
    1666             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x1.fffffffffffffffep+16381,-0x1.fffffffffffffffep+16316] [ 0x1.fffffffffffffffep+16382, 0x1.fffffffffffffffep+16317] [ 0x1.0000000000000000p+16254] [ 0x0.0000000000000000p+00000]
    1667             Multiply  [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [-0x1.fffffffffffffffep+16382,-0x1.fffffffffffffffep+16317] [ 0x1.fffffffffffffffep+16383, 0x1.fffffffffffffffep+16318] [ 0x1.0000000000000000p+16255] [ 0x0.0000000000000000p+00000]
    1668             Multiply  [-0x1.0000000000000000p+00002,-0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1669             Multiply  [-0x1.0000000000000000p+00002,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1670             Multiply  [-0x1.0000000000000000p+00002,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16444, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16442,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1671             Multiply  [-0x1.0000000000000000p+00002,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16445, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16443,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1672             Multiply  [-0x1.0000000000000000p+00002,-0x0.0000000000000000p+00000] [ 0x1.fffffffffffffffep+16381, 0x1.fffffffffffffffep+16316] [-0x1.fffffffffffffffep+16383,-0x1.fffffffffffffffep+16318] [ 0x1.0000000000000000p+16255] [ 0x0.0000000000000000p+00000]
    1673             Multiply  [-0x1.0000000000000000p+00002,-0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1674             Multiply  [-0x1.0000000000000000p+00002,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16444,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16442, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1675             Multiply  [-0x1.0000000000000000p+00002,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16445,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16443, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1676             Multiply  [-0x1.0000000000000000p+00002,-0x0.0000000000000000p+00000] [-0x1.fffffffffffffffep+16381,-0x1.fffffffffffffffep+16316] [ 0x1.fffffffffffffffep+16383, 0x1.fffffffffffffffep+16318] [ 0x1.0000000000000000p+16255] [ 0x0.0000000000000000p+00000]
    1677             Multiply  [-0x1.0000000000000000p+00003,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1678             Multiply  [-0x1.0000000000000000p+00003,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00009, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00012,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00116] [ 0x0.0000000000000000p+00000]
    1679             Multiply  [-0x1.0000000000000000p+00003,-0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1680             Multiply  [-0x1.0000000000000000p+00003,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00009,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00012, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00116] [ 0x0.0000000000000000p+00000]
    1681             Multiply  [-0x1.0000000000000000p+00008,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00009, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00129] [ 0x0.0000000000000000p+00000]
    1682             Multiply  [-0x1.0000000000000000p+00009,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00003, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00012,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00116] [ 0x0.0000000000000000p+00000]
    1683             Multiply  [-0x1.0000000000000000p+00128,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16445, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16317,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1684             Multiply  [-0x1.0000000000000000p+00130,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16445, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16315,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16443] [ 0x0.0000000000000000p+00000]
    1685             Multiply  [-0x1.0000000000000000p+16382, 0x1.0000000000000000p+16253] [                         Inf,                         Inf] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1686             Multiply  [-0x1.0000000000000000p+16382, 0x1.0000000000000000p+16253] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1687             Multiply  [-0x1.0000000000000000p+16382, 0x1.0000000000000000p+16253] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1688             Multiply  [-0x1.0000000000000000p+16382, 0x1.c000000000000000p+16255] [ 0x1.0000000000000000p+16383, 0x0.0000000000000000p+00000] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1689             Multiply  [-0x1.0000000000000000p+16382,-0x0.0000000000000000p+00000] [                         Inf,                         Inf] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1690             Multiply  [-0x1.0000000000000000p+16382,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1691             Multiply  [-0x1.0000000000000000p+16382,-0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1692             Multiply  [-0x1.0000000000000000p+16383, 0x1.0000000000000000p+16254] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1693             Multiply  [-0x1.0000000000000000p+16383, 0x1.0000000000000000p+16254] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1694             Multiply  [-0x1.0000000000000000p+16383, 0x1.2000000000000000p+16257] [ 0x1.0000000000000000p+16382, 0x1.0000000000000000p+16254] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1695             Multiply  [-0x1.0000000000000000p+16383,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1696             Multiply  [-0x1.0000000000000000p+16383,-0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1697             Multiply  [-0x1.0000000000000000p+16383,-0x1.0000000000000000p+16255] [ 0x1.0000000000000000p+00001,-0x1.0000000000000000p-00127] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1698             Multiply  [-0x1.0000000000000000p+16383,-0x1.0000000000000000p+16256] [ 0x1.0000000000000000p+00001,-0x1.0000000000000000p-00126] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1699             Multiply  [-0x1.0000000000000000p+16383,-0x1.4000000000000000p+16257] [-0x1.0000000000000000p+16383,-0x1.0000000000000000p+16255] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1700             Multiply  [-0x1.0000000000000000p-00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16316,-0x1.0000000000000000p-16442] [-0x1.0000000000000000p-16317, 0x1.0000000000000000p-16443] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1701             Multiply  [-0x1.0000000000000000p-00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16316,-0x1.0000000000000000p-16443] [-0x1.0000000000000000p-16317, 0x1.0000000000000000p-16444] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1702             Multiply  [-0x1.0000000000000000p-00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16316,-0x1.0000000000000000p-16444] [-0x1.0000000000000000p-16317, 0x1.0000000000000000p-16445] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1703             Multiply  [-0x1.0000000000000000p-00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16445, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1704             Multiply  [-0x1.0000000000000000p-00001,-0x0.0000000000000000p+00000] [ 0x1.8000000000000000p-16443, 0x0.0000000000000000p+00000] [-0x1.8000000000000000p-16444,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1705             Multiply  [-0x1.0000000000000000p-00002,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16445, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1706             Multiply  [-0x1.0000000000000000p-00003,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00006, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-00009,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00137] [ 0x0.0000000000000000p+00000]
    1707             Multiply  [-0x1.0000000000000000p-00003,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16442, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16445,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1708             Multiply  [-0x1.0000000000000000p-00003,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p-00006,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00009, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00137] [ 0x0.0000000000000000p+00000]
    1709             Multiply  [-0x1.0000000000000000p-00006,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00003, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-00009,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00137] [ 0x0.0000000000000000p+00000]
    1710             Multiply  [-0x1.0000000000000000p-00009,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p+00008, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00129] [ 0x0.0000000000000000p+00000]
    1711             Multiply  [-0x1.0000000000000000p-00009,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p+00008,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00001, 0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-00129] [ 0x0.0000000000000000p+00000]
    1712             Multiply  [-0x1.0000000000000000p-00129, 0x1.0000000000000000p-00258] [ 0x1.0000000000000000p-16317, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1713             Multiply  [-0x1.0000000000000000p-00129, 0x1.0000000000000000p-00258] [-0x1.0000000000000000p-16317,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1714             Multiply  [-0x1.0000000000000000p-00129,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16317, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1715             Multiply  [-0x1.0000000000000000p-00129,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16317,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1716             Multiply  [-0x1.0000000000000000p-00130, 0x1.0000000000000000p-00259] [ 0x1.0000000000000000p-16317, 0x1.0000000000000000p-16445] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1717             Multiply  [-0x1.0000000000000000p-00130, 0x1.0000000000000000p-00259] [-0x1.0000000000000000p-16317,-0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1718             Multiply  [-0x1.0000000000000000p-00131,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16317, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1719             Multiply  [-0x1.0000000000000000p-00131,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16317,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1720             Multiply  [-0x1.0000000000000000p-16316, 0x1.0000000000000000p-16442] [ 0x1.0000000000000000p-00001, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16317, 0x1.0000000000000000p-16443] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1721             Multiply  [-0x1.0000000000000000p-16316, 0x1.0000000000000000p-16442] [-0x1.0000000000000000p-00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16317,-0x1.0000000000000000p-16443] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1722             Multiply  [-0x1.0000000000000000p-16316, 0x1.0000000000000000p-16443] [ 0x1.0000000000000000p-00001, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16317, 0x1.0000000000000000p-16444] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1723             Multiply  [-0x1.0000000000000000p-16316, 0x1.0000000000000000p-16443] [-0x1.0000000000000000p-00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16317,-0x1.0000000000000000p-16444] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1724             Multiply  [-0x1.0000000000000000p-16316, 0x1.0000000000000000p-16444] [ 0x1.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16316, 0x1.0000000000000000p-16444] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1725             Multiply  [-0x1.0000000000000000p-16316, 0x1.0000000000000000p-16444] [ 0x1.0000000000000000p-00001, 0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16317, 0x1.0000000000000000p-16445] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1726             Multiply  [-0x1.0000000000000000p-16316, 0x1.0000000000000000p-16444] [-0x1.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16316,-0x1.0000000000000000p-16444] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1727             Multiply  [-0x1.0000000000000000p-16316, 0x1.0000000000000000p-16444] [-0x1.0000000000000000p-00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16317,-0x1.0000000000000000p-16445] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1728             Multiply  [-0x1.0000000000000000p-16316, 0x1.0000000000000000p-16445] [                        -Inf,                        -Inf] [                         Inf,                         Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1729             Multiply  [-0x1.0000000000000000p-16316, 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1730             Multiply  [-0x1.0000000000000000p-16316, 0x1.0000000000000000p-16445] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1731             Multiply  [-0x1.0000000000000000p-16316,-0x0.0000000000000000p+00000] [                         Inf,                         Inf] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1732             Multiply  [-0x1.0000000000000000p-16316,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1733             Multiply  [-0x1.0000000000000000p-16316,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16316, 0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1734             Multiply  [-0x1.0000000000000000p-16316,-0x0.0000000000000000p+00000] [-0x0.0000000000000000p+00000,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1735             Multiply  [-0x1.0000000000000000p-16316,-0x0.0000000000000000p+00000] [-0x1.0000000000000000p-16316,-0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000, 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
    1736             Multiply  [-0x1.0000000000000000p-16317, 0x1.0000000000000000p-16443] [-0x1.0000000000000000p+00001,-0x0.0000000000000000p+00000] [ 0x1.0000000000000000p-16316,-0x1.0000000000000000p-16442] [ 0x1.0000000000000000p-16445] [ 0x0.0000000000000000p+00000]
    1737             Multiply  [-0x1.0000000000000000p-16317, 0x1.0000000000000000p-16445] [                         Inf,                         Inf] [                        -Inf,                        -Inf] [ 0x0.0000000000000000p+00000] [ 0x0.0000000000000000p+00000]
